zip_Code,County,City,State
61028,Jo Daviess,Elizabeth,Illinois
61030,Ogle,Forreston,Illinois
61031,Lee,Franklin Grove,Illinois
61032,Stephenson,Freeport,Illinois
61036,Jo Daviess,Galena,Illinois
61037,Whiteside,Galt,Illinois
61038,Boone,Garden Prairie,Illinois
61039,Stephenson,German Valley,Illinois
61041,Jo Daviess,Hanover,Illinois
61042,Lee,Harmon,Illinois
61043,Ogle,Holcomb,Illinois
61044,Stephenson,Kent,Illinois
61046,Carroll,Lanark,Illinois
61047,Ogle,Leaf River,Illinois
61048,Stephenson,Lena,Illinois
61049,Ogle,Lindenwood,Illinois
61050,Stephenson,Mc Connell,Illinois
61051,Carroll,Milledgeville,Illinois
61052,Ogle,Monroe Center,Illinois
61053,Carroll,Mount Carroll,Illinois
61054,Ogle,Mount Morris,Illinois
61057,Lee,Nachusa,Illinois
61059,Jo Daviess,Nora,Illinois
61060,Stephenson,Orangeville,Illinois
61061,Ogle,Oregon,Illinois
61062,Stephenson,Pearl City,Illinois
61063,Winnebago,Pecatonica,Illinois
61064,Ogle,Polo,Illinois
61065,Boone,Poplar Grove,Illinois
61067,Stephenson,Ridott,Illinois
61068,Ogle,Rochelle,Illinois
61070,Stephenson,Rock City,Illinois
61071,Whiteside,Rock Falls,Illinois
61072,Winnebago,Rockton,Illinois
61073,Winnebago,Roscoe,Illinois
61074,Carroll,Savanna,Illinois
61075,Jo Daviess,Scales Mound,Illinois
61077,Winnebago,Seward,Illinois
61078,Carroll,Shannon,Illinois
61079,Winnebago,Shirland,Illinois
61080,Winnebago,South Beloit,Illinois
61081,Whiteside,Sterling,Illinois
61084,Ogle,Stillman Valley,Illinois
61085,Jo Daviess,Stockton,Illinois
61087,Jo Daviess,Warren,Illinois
61088,Winnebago,Winnebago,Illinois
61089,Stephenson,Winslow,Illinois
61091,Ogle,Woosung,Illinois
61101,Winnebago,Rockford,Illinois
61102,Winnebago,Rockford,Illinois
61103,Winnebago,Rockford,Illinois
61104,Winnebago,Rockford,Illinois
61107,Winnebago,Rockford,Illinois
61108,Winnebago,Rockford,Illinois
61109,Winnebago,Rockford,Illinois
61111,Winnebago,Loves Park,Illinois
61112,Winnebago,Rockford,Illinois
61114,Winnebago,Rockford,Illinois
61115,Winnebago,Machesney Park,Illinois
61201,Rock Island,Rock Island,Illinois
61230,Whiteside,Albany,Illinois
61231,Mercer,Aledo,Illinois
61232,Rock Island,Andalusia,Illinois
61234,Henry,Annawan,Illinois
61235,Henry,Atkinson,Illinois
61236,Rock Island,Barstow,Illinois
61238,Henry,Cambridge,Illinois
61239,Rock Island,Carbon Cliff,Illinois
61240,Rock Island,Coal Valley,Illinois
61241,Henry,Colona,Illinois
61242,Rock Island,Cordova,Illinois
61243,Whiteside,Deer Grove,Illinois
61244,Rock Island,East Moline,Illinois
61250,Whiteside,Erie,Illinois
61251,Whiteside,Fenton,Illinois
61252,Whiteside,Fulton,Illinois
61254,Henry,Geneseo,Illinois
61256,Rock Island,Hampton,Illinois
61257,Rock Island,Hillsdale,Illinois
61258,Henry,Hooppole,Illinois
61259,Rock Island,Illinois City,Illinois
61260,Mercer,Joy,Illinois
61261,Whiteside,Lyndon,Illinois
61262,Henry,Lynn Center,Illinois
61263,Mercer,Matherville,Illinois
61264,Rock Island,Milan,Illinois
61265,Rock Island,Moline,Illinois
61270,Whiteside,Morrison,Illinois
61272,Mercer,New Boston,Illinois
61273,Henry,Orion,Illinois
61274,Henry,Osco,Illinois
61275,Rock Island,Port Byron,Illinois
61276,Mercer,Preemption,Illinois
61277,Whiteside,Prophetstown,Illinois
61278,Rock Island,Rapids City,Illinois
61279,Rock Island,Reynolds,Illinois
61281,Mercer,Sherrard,Illinois
61282,Rock Island,Silvis,Illinois
61283,Whiteside,Tampico,Illinois
61284,Rock Island,Taylor Ridge,Illinois
61285,Carroll,Thomson,Illinois
61301,LaSalle,La Salle,Illinois
61310,Lee,Amboy,Illinois
61311,Livingston,Ancona,Illinois
61312,Bureau,Arlington,Illinois
61313,Livingston,Blackstone,Illinois
61314,Bureau,Buda,Illinois
61315,Bureau,Bureau,Illinois
61316,LaSalle,Cedar Point,Illinois
61317,Bureau,Cherry,Illinois
61318,Lee,Compton,Illinois
61319,Livingston,Cornell,Illinois
61320,Bureau,Dalzell,Illinois
61321,LaSalle,Dana,Illinois
61322,Bureau,Depue,Illinois
61323,Bureau,Dover,Illinois
61324,Lee,Eldena,Illinois
61325,LaSalle,Grand Ridge,Illinois
61326,Putnam,Granville,Illinois
61327,Putnam,Hennepin,Illinois
61328,Bureau,Kasbeer,Illinois
61329,Bureau,Ladd,Illinois
61330,Bureau,La Moille,Illinois
61331,Lee,Lee Center,Illinois
61332,LaSalle,Leonore,Illinois
61333,Livingston,Long Point,Illinois
61334,LaSalle,Lostant,Illinois
61335,Putnam,Mc Nabb,Illinois
61336,Putnam,Magnolia,Illinois
61337,Bureau,Malden,Illinois
61338,Bureau,Manlius,Illinois
61340,Putnam,Mark,Illinois
61341,LaSalle,Marseilles,Illinois
61342,LaSalle,Mendota,Illinois
61344,Bureau,Mineral,Illinois
61345,Bureau,Neponset,Illinois
61346,Bureau,New Bedford,Illinois
61348,LaSalle,Oglesby,Illinois
61349,Bureau,Ohio,Illinois
61350,LaSalle,Ottawa,Illinois
61353,Lee,Paw Paw,Illinois
61354,LaSalle,Peru,Illinois
61356,Bureau,Princeton,Illinois
61358,LaSalle,Rutland,Illinois
61359,Bureau,Seatonville,Illinois
61360,LaSalle,Seneca,Illinois
61361,Bureau,Sheffield,Illinois
61362,Bureau,Spring Valley,Illinois
61363,Putnam,Standard,Illinois
61364,LaSalle,Streator,Illinois
61367,Lee,Sublette,Illinois
61368,Bureau,Tiskilwa,Illinois
61369,Marshall,Toluca,Illinois
61370,LaSalle,Tonica,Illinois
61372,LaSalle,Troy Grove,Illinois
61373,LaSalle,Utica,Illinois
61374,Bureau,Van Orin,Illinois
61375,Marshall,Varna,Illinois
61376,Bureau,Walnut,Illinois
61377,Marshall,Wenona,Illinois
61378,Lee,West Brooklyn,Illinois
61379,Bureau,Wyanet,Illinois
61401,Knox,Galesburg,Illinois
61410,Knox,Abingdon,Illinois
61411,McDonough,Adair,Illinois
61412,Warren,Alexis,Illinois
61413,Henry,Alpha,Illinois
61414,Knox,Altona,Illinois
61415,Fulton,Avon,Illinois
61416,McDonough,Bardolph,Illinois
61417,Warren,Berwick,Illinois
61418,Henderson,Biggsville,Illinois
61419,Henry,Bishop Hill,Illinois
61420,McDonough,Blandinsville,Illinois
61421,Stark,Bradford,Illinois
61422,McDonough,Bushnell,Illinois
61423,Warren,Cameron,Illinois
61424,Marshall,Camp Grove,Illinois
61425,Henderson,Carman,Illinois
61426,Stark,Castleton,Illinois
61427,Fulton,Cuba,Illinois
61428,Knox,Dahinda,Illinois
61430,Knox,East Galesburg,Illinois
61431,Fulton,Ellisville,Illinois
61432,Fulton,Fairview,Illinois
61433,Fulton,Fiatt,Illinois
61434,Henry,Galva,Illinois
61435,Warren,Gerlaw,Illinois
61436,Knox,Gilson,Illinois
61437,Henderson,Gladstone,Illinois
61438,McDonough,Good Hope,Illinois
61439,Knox,Henderson,Illinois
61440,McDonough,Industry,Illinois
61441,Fulton,Ipava,Illinois
61442,Mercer,Keithsburg,Illinois
61443,Henry,Kewanee,Illinois
61447,Warren,Kirkwood,Illinois
61448,Knox,Knoxville,Illinois
61449,Stark,La Fayette,Illinois
61450,Hancock,La Harpe,Illinois
61451,Peoria,Laura,Illinois
61452,Schuyler,Littleton,Illinois
61453,Warren,Little York,Illinois
61454,Henderson,Lomax,Illinois
61455,McDonough,Macomb,Illinois
61458,Knox,Maquon,Illinois
61459,Fulton,Marietta,Illinois
61460,Henderson,Media,Illinois
61462,Warren,Monmouth,Illinois
61465,Mercer,New Windsor,Illinois
61466,Mercer,North Henderson,Illinois
61467,Knox,Oneida,Illinois
61468,Henry,Ophiem,Illinois
61469,Henderson,Oquawka,Illinois
61470,McDonough,Prairie City,Illinois
61471,Henderson,Raritan,Illinois
61472,Knox,Rio,Illinois
61473,Warren,Roseville,Illinois
61474,Knox,Saint Augustine,Illinois
61475,McDonough,Sciota,Illinois
61476,Mercer,Seaton,Illinois
61477,Fulton,Smithfield,Illinois
61478,Warren,Smithshire,Illinois
61479,Stark,Speer,Illinois
61480,Henderson,Stronghurst,Illinois
61482,Fulton,Table Grove,Illinois
61483,Stark,Toulon,Illinois
61484,Fulton,Vermont,Illinois
61485,Knox,Victoria,Illinois
61486,Mercer,Viola,Illinois
61488,Knox,Wataga,Illinois
61489,Knox,Williamsfield,Illinois
61490,Henry,Woodhull,Illinois
61491,Stark,Wyoming,Illinois
61501,Fulton,Astoria,Illinois
61516,Woodford,Benson,Illinois
61517,Peoria,Brimfield,Illinois
61519,Fulton,Bryant,Illinois
61520,Fulton,Canton,Illinois
61523,Peoria,Chillicothe,Illinois
61524,Fulton,Dunfermline,Illinois
61525,Peoria,Dunlap,Illinois
61526,Peoria,Edelstein,Illinois
61528,Peoria,Edwards,Illinois
61529,Peoria,Elmwood,Illinois
61530,Woodford,Eureka,Illinois
61531,Fulton,Farmington,Illinois
61532,Mason,Forest City,Illinois
61533,Peoria,Glasford,Illinois
61534,Tazewell,Green Valley,Illinois
61535,Tazewell,Groveland,Illinois
61536,Peoria,Hanna City,Illinois
61537,Marshall,Henry,Illinois
61539,Peoria,Kingston Mines,Illinois
61540,Marshall,Lacon,Illinois
61541,Marshall,La Rose,Illinois
61542,Fulton,Lewistown,Illinois
61543,Fulton,Liverpool,Illinois
61544,Fulton,London Mills,Illinois
61545,Woodford,Lowpoint,Illinois
61546,Mason,Manito,Illinois
61547,Peoria,Mapleton,Illinois
61548,Woodford,Metamora,Illinois
61550,Tazewell,Morton,Illinois
61552,Peoria,Mossville,Illinois
61553,Fulton,Norris,Illinois
61554,Tazewell,Pekin,Illinois
61559,Peoria,Princeville,Illinois
61560,Putnam,Putnam,Illinois
61561,Woodford,Roanoke,Illinois
61562,Peoria,Rome,Illinois
61563,Fulton,Saint David,Illinois
61564,Tazewell,South Pekin,Illinois
61565,Marshall,Sparland,Illinois
61567,Mason,Topeka,Illinois
61568,Tazewell,Tremont,Illinois
61569,Peoria,Trivoli,Illinois
61570,Woodford,Washburn,Illinois
61571,Tazewell,Washington,Illinois
61572,Knox,Yates City,Illinois
61602,Peoria,Peoria,Illinois
61603,Peoria,Peoria,Illinois
61604,Peoria,Peoria,Illinois
61605,Peoria,Peoria,Illinois
61606,Peoria,Peoria,Illinois
61607,Peoria,Peoria,Illinois
61610,Tazewell,Creve Coeur,Illinois
61611,Tazewell,East Peoria,Illinois
61614,Peoria,Peoria,Illinois
61615,Peoria,Peoria,Illinois
61616,Peoria,Peoria Heights,Illinois
61625,Peoria,Peoria,Illinois
61701,McLean,Bloomington,Illinois
61704,McLean,Bloomington,Illinois
61705,McLean,Bloomington,Illinois
61720,McLean,Anchor,Illinois
61721,Tazewell,Armington,Illinois
61722,McLean,Arrowsmith,Illinois
61723,Logan,Atlanta,Illinois
61724,McLean,Bellflower,Illinois
61725,McLean,Carlock,Illinois
61726,McLean,Chenoa,Illinois
61727,De Witt,Clinton,Illinois
61728,McLean,Colfax,Illinois
61729,Woodford,Congerville,Illinois
61730,McLean,Cooksville,Illinois
61731,Ford,Cropsey,Illinois
61732,McLean,Danvers,Illinois
61733,Tazewell,Deer Creek,Illinois
61734,Tazewell,Delavan,Illinois
61735,De Witt,Dewitt,Illinois
61736,McLean,Downs,Illinois
61737,McLean,Ellsworth,Illinois
61738,Woodford,El Paso,Illinois
61739,Livingston,Fairbury,Illinois
61740,Livingston,Flanagan,Illinois
61741,Livingston,Forrest,Illinois
61742,Woodford,Goodfield,Illinois
61743,Livingston,Graymont,Illinois
61744,Livingston,Gridley,Illinois
61745,McLean,Heyworth,Illinois
61747,Tazewell,Hopedale,Illinois
61748,McLean,Hudson,Illinois
61749,De Witt,Kenney,Illinois
61750,De Witt,Lane,Illinois
61751,Logan,Lawndale,Illinois
61752,McLean,Le Roy,Illinois
61753,McLean,Lexington,Illinois
61754,McLean,Mc Lean,Illinois
61755,Tazewell,Mackinaw,Illinois
61756,Macon,Maroa,Illinois
61759,Tazewell,Minier,Illinois
61760,Woodford,Minonk,Illinois
61761,McLean,Normal,Illinois
61764,Livingston,Pontiac,Illinois
61769,Livingston,Saunemin,Illinois
61770,McLean,Saybrook,Illinois
61771,Woodford,Secor,Illinois
61772,McLean,Shirley,Illinois
61773,Ford,Sibley,Illinois
61774,McLean,Stanford,Illinois
61775,Livingston,Strawn,Illinois
61776,McLean,Towanda,Illinois
61777,De Witt,Wapella,Illinois
61778,De Witt,Waynesville,Illinois
61801,Champaign,Urbana,Illinois
61802,Champaign,Urbana,Illinois
61810,Vermilion,Allerton,Illinois
61811,Vermilion,Alvin,Illinois
61812,Vermilion,Armstrong,Illinois
61813,Piatt,Bement,Illinois
61814,Vermilion,Bismarck,Illinois
61815,Champaign,Bondville,Illinois
61816,Champaign,Broadlands,Illinois
61817,Vermilion,Catlin,Illinois
61818,Piatt,Cerro Gordo,Illinois
61820,Champaign,Champaign,Illinois
61821,Champaign,Champaign,Illinois
61822,Champaign,Champaign,Illinois
61830,Piatt,Cisco,Illinois
61831,Vermilion,Collison,Illinois
61832,Vermilion,Danville,Illinois
61833,Vermilion,Tilton,Illinois
61834,Vermilion,Danville,Illinois
61839,Piatt,De Land,Illinois
61840,Champaign,Dewey,Illinois
61841,Vermilion,Fairmount,Illinois
61842,De Witt,Farmer City,Illinois
61843,Champaign,Fisher,Illinois
61844,Vermilion,Fithian,Illinois
61845,Champaign,Foosland,Illinois
61846,Vermilion,Georgetown,Illinois
61847,Champaign,Gifford,Illinois
61848,Vermilion,Henning,Illinois
61849,Champaign,Homer,Illinois
61850,Vermilion,Indianola,Illinois
61851,Champaign,Ivesdale,Illinois
61852,Champaign,Longview,Illinois
61853,Champaign,Mahomet,Illinois
61854,Piatt,Mansfield,Illinois
61855,Piatt,Milmine,Illinois
61856,Piatt,Monticello,Illinois
61857,Vermilion,Muncie,Illinois
61858,Vermilion,Oakwood,Illinois
61859,Champaign,Ogden,Illinois
61862,Champaign,Penfield,Illinois
61863,Champaign,Pesotum,Illinois
61864,Champaign,Philo,Illinois
61865,Vermilion,Potomac,Illinois
61866,Champaign,Rantoul,Illinois
61870,Vermilion,Ridge Farm,Illinois
61871,Champaign,Royal,Illinois
61872,Champaign,Sadorus,Illinois
61873,Champaign,Saint Joseph,Illinois
61874,Champaign,Savoy,Illinois
61875,Champaign,Seymour,Illinois
61876,Vermilion,Sidell,Illinois
61877,Champaign,Sidney,Illinois
61878,Champaign,Thomasboro,Illinois
61880,Champaign,Tolono,Illinois
61882,De Witt,Weldon,Illinois
61883,Vermilion,Westville,Illinois
61884,Piatt,White Heath,Illinois
61910,Douglas,Arcola,Illinois
61911,Douglas,Arthur,Illinois
61912,Coles,Ashmore,Illinois
61913,Douglas,Atwood,Illinois
61914,Moultrie,Bethany,Illinois
61917,Edgar,Brocton,Illinois
61919,Douglas,Camargo,Illinois
61920,Coles,Charleston,Illinois
61924,Edgar,Chrisman,Illinois
61925,Moultrie,Dalton City,Illinois
61928,Moultrie,Gays,Illinois
61929,Piatt,Hammond,Illinois
61930,Douglas,Hindsboro,Illinois
61931,Coles,Humboldt,Illinois
61932,Edgar,Hume,Illinois
61933,Edgar,Kansas,Illinois
61936,Piatt,La Place,Illinois
61937,Moultrie,Lovington,Illinois
61938,Coles,Mattoon,Illinois
61940,Edgar,Metcalf,Illinois
61941,Douglas,Murdock,Illinois
61942,Douglas,Newman,Illinois
61943,Douglas,Oakland,Illinois
61944,Edgar,Paris,Illinois
61949,Edgar,Redmon,Illinois
61951,Moultrie,Sullivan,Illinois
61953,Douglas,Tuscola,Illinois
61955,Edgar,Vermilion,Illinois
61956,Douglas,Villa Grove,Illinois
61957,Shelby,Windsor,Illinois
62001,Madison,Alhambra,Illinois
62002,Madison,Alton,Illinois
62006,Calhoun,Batchtown,Illinois
62009,Macoupin,Benld,Illinois
62010,Madison,Bethalto,Illinois
62011,Fayette,Bingham,Illinois
62012,Macoupin,Brighton,Illinois
62013,Calhoun,Brussels,Illinois
62014,Macoupin,Bunker Hill,Illinois
62015,Montgomery,Butler,Illinois
62016,Greene,Carrollton,Illinois
62017,Montgomery,Coffeen,Illinois
62018,Madison,Cottage Hills,Illinois
62019,Montgomery,Donnellson,Illinois
62021,Madison,Dorsey,Illinois
62022,Jersey,Dow,Illinois
62023,Macoupin,Eagarville,Illinois
62024,Madison,East Alton,Illinois
62025,Madison,Edwardsville,Illinois
62027,Greene,Eldred,Illinois
62028,Jersey,Elsah,Illinois
62030,Jersey,Fidelity,Illinois
62031,Jersey,Fieldon,Illinois
62032,Montgomery,Fillmore,Illinois
62033,Macoupin,Gillespie,Illinois
62034,Madison,Glen Carbon,Illinois
62035,Madison,Godfrey,Illinois
62036,Calhoun,Golden Eagle,Illinois
62037,Jersey,Grafton,Illinois
62040,Madison,Granite City,Illinois
62044,Greene,Greenfield,Illinois
62045,Calhoun,Hamburg,Illinois
62046,Madison,Hamel,Illinois
62047,Calhoun,Hardin,Illinois
62048,Madison,Hartford,Illinois
62049,Montgomery,Hillsboro,Illinois
62050,Greene,Hillview,Illinois
62051,Montgomery,Irving,Illinois
62052,Jersey,Jerseyville,Illinois
62053,Calhoun,Kampsville,Illinois
62054,Greene,Kane,Illinois
62056,Montgomery,Litchfield,Illinois
62058,Madison,Livingston,Illinois
62059,St. Clair,Lovejoy,Illinois
62060,Madison,Madison,Illinois
62061,Madison,Marine,Illinois
62062,Madison,Maryville,Illinois
62063,Macoupin,Medora,Illinois
62065,Calhoun,Michael,Illinois
62067,Madison,Moro,Illinois
62069,Macoupin,Mount Olive,Illinois
62070,Calhoun,Mozier,Illinois
62074,Macoupin,New Douglas,Illinois
62075,Montgomery,Nokomis,Illinois
62076,Montgomery,Ohlman,Illinois
62077,Montgomery,Panama,Illinois
62078,Greene,Patterson,Illinois
62079,Macoupin,Piasa,Illinois
62080,Fayette,Ramsey,Illinois
62081,Greene,Rockbridge,Illinois
62082,Greene,Roodhouse,Illinois
62083,Christian,Rosamond,Illinois
62084,Madison,Roxana,Illinois
62085,Macoupin,Sawyerville,Illinois
62086,Bond,Sorento,Illinois
62087,Madison,South Roxana,Illinois
62088,Macoupin,Staunton,Illinois
62089,Montgomery,Taylor Springs,Illinois
62090,Madison,Venice,Illinois
62091,Montgomery,Walshville,Illinois
62092,Greene,White Hall,Illinois
62093,Macoupin,Wilsonville,Illinois
62094,Montgomery,Witt,Illinois
62095,Madison,Wood River,Illinois
62097,Madison,Worden,Illinois
62098,Greene,Wrights,Illinois
62201,St. Clair,East Saint Louis,Illinois
62203,St. Clair,East Saint Louis,Illinois
62204,St. Clair,East Saint Louis,Illinois
62205,St. Clair,East Saint Louis,Illinois
62206,St. Clair,East Saint Louis,Illinois
62207,St. Clair,East Saint Louis,Illinois
62208,St. Clair,Fairview Heights,Illinois
62214,Washington,Addieville,Illinois
62215,Clinton,Albers,Illinois
62216,Clinton,Aviston,Illinois
62217,Randolph,Baldwin,Illinois
62218,Clinton,Bartelso,Illinois
62219,Clinton,Beckemeyer,Illinois
62220,St. Clair,Belleville,Illinois
62221,St. Clair,Belleville,Illinois
62223,St. Clair,Belleville,Illinois
62225,St. Clair,Scott Air Force Base,Illinois
62226,St. Clair,Belleville,Illinois
62230,Clinton,Breese,Illinois
62231,Clinton,Carlyle,Illinois
62232,St. Clair,Caseyville,Illinois
62233,Randolph,Chester,Illinois
62234,Madison,Collinsville,Illinois
62236,Monroe,Columbia,Illinois
62237,Randolph,Coulterville,Illinois
62238,Perry,Cutler,Illinois
62239,St. Clair,Dupo,Illinois
62240,St. Clair,East Carondelet,Illinois
62241,Randolph,Ellis Grove,Illinois
62242,Randolph,Evansville,Illinois
62243,St. Clair,Freeburg,Illinois
62244,Monroe,Fults,Illinois
62245,Clinton,Germantown,Illinois
62246,Bond,Greenville,Illinois
62248,Monroe,Hecker,Illinois
62249,Madison,Highland,Illinois
62250,Clinton,Hoffman,Illinois
62253,Bond,Keyesport,Illinois
62254,St. Clair,Lebanon,Illinois
62255,St. Clair,Lenzburg,Illinois
62257,St. Clair,Marissa,Illinois
62258,St. Clair,Mascoutah,Illinois
62260,St. Clair,Millstadt,Illinois
62261,Randolph,Modoc,Illinois
62262,Bond,Mulberry Grove,Illinois
62263,Washington,Nashville,Illinois
62264,St. Clair,New Athens,Illinois
62265,Clinton,New Baden,Illinois
62266,Clinton,New Memphis,Illinois
62268,Washington,Oakdale,Illinois
62269,St. Clair,O Fallon,Illinois
62271,Washington,Okawville,Illinois
62272,Randolph,Percy,Illinois
62273,Bond,Pierron,Illinois
62274,Perry,Pinckneyville,Illinois
62275,Bond,Pocahontas,Illinois
62277,Randolph,Prairie Du Rocher,Illinois
62278,Randolph,Red Bud,Illinois
62279,Monroe,Renault,Illinois
62280,Randolph,Rockwood,Illinois
62281,Madison,Saint Jacob,Illinois
62282,St. Clair,Saint Libory,Illinois
62284,Bond,Smithboro,Illinois
62285,St. Clair,Smithton,Illinois
62286,Randolph,Sparta,Illinois
62288,Randolph,Steeleville,Illinois
62289,St. Clair,Summerfield,Illinois
62292,Randolph,Tilden,Illinois
62293,St. Clair,Trenton,Illinois
62294,Madison,Troy,Illinois
62295,Monroe,Valmeyer,Illinois
62297,Randolph,Walsh,Illinois
62298,Monroe,Waterloo,Illinois
62301,Adams,Quincy,Illinois
62305,Adams,Quincy,Illinois
62311,Schuyler,Augusta,Illinois
62312,Pike,Barry,Illinois
62313,Hancock,Basco,Illinois
62314,Pike,Baylis,Illinois
62316,Hancock,Bowen,Illinois
62319,Schuyler,Camden,Illinois
62320,Adams,Camp Point,Illinois
62321,Hancock,Carthage,Illinois
62323,Pike,Chambersburg,Illinois
62324,Adams,Clayton,Illinois
62325,Adams,Coatsburg,Illinois
62326,McDonough,Colchester,Illinois
62330,Hancock,Dallas City,Illinois
62334,Hancock,Elvaston,Illinois
62336,Hancock,Ferris,Illinois
62338,Adams,Fowler,Illinois
62339,Adams,Golden,Illinois
62340,Pike,Griggsville,Illinois
62341,Hancock,Hamilton,Illinois
62343,Pike,Hull,Illinois
62344,Schuyler,Huntsville,Illinois
62345,Pike,Kinderhook,Illinois
62346,Adams,La Prairie,Illinois
62347,Adams,Liberty,Illinois
62348,Adams,Lima,Illinois
62349,Adams,Loraine,Illinois
62351,Adams,Mendon,Illinois
62352,Pike,Milton,Illinois
62353,Brown,Mount Sterling,Illinois
62354,Hancock,Nauvoo,Illinois
62355,Pike,Nebo,Illinois
62356,Pike,New Canton,Illinois
62357,Pike,New Salem,Illinois
62358,Hancock,Niota,Illinois
62359,Adams,Paloma,Illinois
62360,Adams,Payson,Illinois
62361,Pike,Pearl,Illinois
62362,Pike,Perry,Illinois
62363,Pike,Pittsfield,Illinois
62365,Adams,Plainville,Illinois
62366,Pike,Pleasant Hill,Illinois
62367,Hancock,Plymouth,Illinois
62370,Pike,Rockport,Illinois
62373,Hancock,Sutter,Illinois
62374,McDonough,Tennessee,Illinois
62375,Brown,Timewell,Illinois
62376,Adams,Ursa,Illinois
62378,Brown,Versailles,Illinois
62379,Hancock,Warsaw,Illinois
62380,Hancock,West Point,Illinois
62401,Effingham,Effingham,Illinois
62410,Wabash,Allendale,Illinois
62411,Effingham,Altamont,Illinois
62413,Crawford,Annapolis,Illinois
62414,Fayette,Beecher City,Illinois
62417,Lawrence,Bridgeport,Illinois
62418,Fayette,Brownstown,Illinois
62419,Richland,Calhoun,Illinois
62420,Cumberland,Casey,Illinois
62421,Richland,Claremont,Illinois
62422,Shelby,Cowden,Illinois
62423,Clark,Dennison,Illinois
62424,Effingham,Dieterich,Illinois
62425,Richland,Dundas,Illinois
62426,Effingham,Edgewood,Illinois
62427,Crawford,Flat Rock,Illinois
62428,Cumberland,Greenup,Illinois
62431,Shelby,Herrick,Illinois
62432,Jasper,Hidalgo,Illinois
62433,Crawford,Hutsonville,Illinois
62434,Clay,Ingraham,Illinois
62436,Cumberland,Jewett,Illinois
62438,Shelby,Lakewood,Illinois
62439,Lawrence,Lawrenceville,Illinois
62440,Coles,Lerna,Illinois
62441,Clark,Marshall,Illinois
62442,Clark,Martinsville,Illinois
